src_report_type,src_index_page,src_index_year,src_detail_page,src_attachment_index,src_url_published,src_url,src_url_display,src_url_canonicalised,src_filename,src_area,src_block,src_operator,src_date_text,src_date_parsed,src_year,src_is_redacted,src_variant_suffix,src_parse_note,src_index_date_occurred,src_index_time,src_index_lease_number,src_index_area_block,src_index_accident_type,src_index_row_count,src_panel_number,src_panel_title,src_panel_publication_date,src_sha256,src_fetch_note
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2023,,0,/sites/bsee.gov/files/2024-02/MC%20807-B%20Shell%2006-Jan-2023.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-02/MC%20807-B%20Shell%2006-Jan-2023.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-02/MC 807-B Shell 06-Jan-2023.pdf,false,MC 807-B Shell 06-Jan-2023.pdf,MC,807 B,Shell,06-Jan-2023,2023-01-06,2023,false,,,01-06-2023,1300,,MC 807 B,Pollution,1,,,,0b88a147f87ff3e4fb2a7135b8502f66f9f4de0fdff49ea7a098c1bbd0c02c32,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2023,,0,/sites/bsee.gov/files/2024-02/SS%20224_Talos_31-JAN-2023.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-02/SS%20224_Talos_31-JAN-2023.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-02/SS 224_Talos_31-JAN-2023.pdf,false,SS 224_Talos_31-JAN-2023.pdf,SS,224,Talos,31-JAN-2023,2023-01-31,2023,false,,,01-31-2023,1045,G01023,SS 224 E,Structural damage,1,,,,bd250116aa8223391ca314d96906effa5f89c37eb5d496b1e0b9f069b5b53261,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2023,,0,/sites/bsee.gov/files/2024-03/MC%20520%20BP%2007-Jun-2023.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-03/MC%20520%20BP%2007-Jun-2023.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-03/MC 520 BP 07-Jun-2023.pdf,false,MC 520 BP 07-Jun-2023.pdf,MC,520,BP,07-Jun-2023,2023-06-07,2023,false,,,06-07-2023,1100,G09821,MC 520,Other Lifting: Elevators,1,,,,0757e28551f297c8c6332ee93e6da3bb7dcfc0a5a4ce841452dfc0f1dad53f58,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2023,,0,/sites/bsee.gov/files/2024-04/21-MAR-2023_WR758_Chevron_EV2010R.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-04/21-MAR-2023_WR758_Chevron_EV2010R.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-04/21-MAR-2023_WR758_Chevron_EV2010R.pdf,false,21-MAR-2023_WR758_Chevron_EV2010R.pdf,WR,758,Chevron,21-MAR-2023,2023-03-21,2023,false,,,03-20-2023,0230,G17015,WR 758,Other Lifting - Dropped Object,1,,,,02605332cba4b6e3f24d6a6cf7bff17acc72a7bfdb4bf7d2c0895202c13534bb,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2023,,0,/sites/bsee.gov/files/2024-04/EI%20259C_Cox_13-OCT-2023_EV2010R.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-04/EI%20259C_Cox_13-OCT-2023_EV2010R.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-04/EI 259C_Cox_13-OCT-2023_EV2010R.pdf,false,EI 259C_Cox_13-OCT-2023_EV2010R.pdf,EI,259C,Cox,13-OCT-2023,2023-10-13,2023,false,,,10-13-2023,1745,G00985,EI 259 C,"Required Evacuation, LTA (> 3 days)",1,,,,9df725f8d67da3cee7b8aa38f5e488783e7bef57a6252024629cf43faf079758,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2024,,0,/sites/bsee.gov/files/2024-05/13-MAR-2024_SS189_WOG_EV2010.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-05/13-MAR-2024_SS189_WOG_EV2010.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-05/13-MAR-2024_SS189_WOG_EV2010.pdf,false,13-MAR-2024_SS189_WOG_EV2010.pdf,SS,189,WOG,13-MAR-2024,2024-03-13,2024,false,,,03-13-2024,2010,G04232,SS 189,Crane,1,,,,545b2c47213822d3d2fc596e86ec9ed831276e44fb1e0e94ddc11c74dc3a3fbb,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2024,,0,/sites/bsee.gov/files/2024-05/28-MAR-2024_WR%2051_BOE_EV2010R.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-05/28-MAR-2024_WR%2051_BOE_EV2010R.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-05/28-MAR-2024_WR 51_BOE_EV2010R.pdf,false,28-MAR-2024_WR 51_BOE_EV2010R.pdf,WR,51,BOE,28-MAR-2024,2024-03-28,2024,false,,,03-28-2024,2200,G31938,WR 51,Required Evacuation - RW/JT (> 3 days),1,,,,ffd0411923ac933b47fc7bed4393f9cb633a971aa4c8ed8728da44434d396f7d,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2024,,0,/sites/bsee.gov/files/2024-05/MC%20899%20Shell%20%2013-Feb-2024.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-05/MC%20899%20Shell%20%2013-Feb-2024.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-05/MC 899 Shell  13-Feb-2024.pdf,false,MC 899 Shell  13-Feb-2024.pdf,MC,899,Shell,13-Feb-2024,2024-02-13,2024,false,,,02-13-2024,2035,G09896,MC 899,"LTA (>3 days) Other Injury -Required Evacuation - Flushing 6"" hoses",1,,,,505c8d0e5ab074d6d73f155ffa1524024f2d25328de5d7a3dad644d89a1d3326,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2024,,0,/sites/bsee.gov/files/2024-06/16%20Feb%202024_WR%2029%20_Chevron_EV2010R.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-06/16%20Feb%202024_WR%2029%20_Chevron_EV2010R.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-06/16 Feb 2024_WR 29 _Chevron_EV2010R.pdf,false,16 Feb 2024_WR 29 _Chevron_EV2010R.pdf,WR,29,Chevron,16 Feb 2024,2024-02-16,2024,false,,,02-16-2024,1335,G16942,WR 29,"Injury Requiring Evacuation - LTA (>3 days), Crane",1,,,,75f08f1d17b4d0e41d0281f243988b7750ce47f5b95e37d2507d3ac0827049f7,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2024,,0,/sites/bsee.gov/files/2024-07/07-MAR-2024_KC%20785_LLOG_EV2010R%20%281%29.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-07/07-MAR-2024_KC%20785_LLOG_EV2010R%20%281%29.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-07/07-MAR-2024_KC 785_LLOG_EV2010R (1).pdf,false,07-MAR-2024_KC 785_LLOG_EV2010R (1).pdf,KC,785,LLOG,07-MAR-2024,2024-03-07,2024,false,(1),,03-07-2024,1500,G25806,KC 785,"Required Evacuation, LTA > 3 days, Other Lifting - Air Tugger",1,,,,d7940abe91589643ff71f797bad35e33d63384e8606ee4451dd6608e05367fee,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2024,,0,/sites/bsee.gov/files/2024-07/18%20Jan%202024_GC%20478_Murphy_%20EV2010R.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-07/18%20Jan%202024_GC%20478_Murphy_%20EV2010R.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-07/18 Jan 2024_GC 478_Murphy_ EV2010R.pdf,false,18 Jan 2024_GC 478_Murphy_ EV2010R.pdf,GC,478,Murphy,18 Jan 2024,2024-01-18,2024,false,,,01-18-2024,1303,G35662,GC 478,"Other Lifting, Incident > $25,000",1,,,,a822b9c17a3675836994aa8d521d139035540a8bd2daf9edb8823b6e6a786a69,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2024,,0,/sites/bsee.gov/files/2024-07/GA%20A%20244-JP%20Williams%20Oil%20Gathering%2007-Feb-2024.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-07/GA%20A%20244-JP%20Williams%20Oil%20Gathering%2007-Feb-2024.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-07/GA A 244-JP Williams Oil Gathering 07-Feb-2024.pdf,false,GA A 244-JP Williams Oil Gathering 07-Feb-2024.pdf,GA,A 244,JP Williams Oil Gathering,07-Feb-2024,2024-02-07,2024,false,,,02-07-2024,0855,G2249,GA A 244JP,LTA (>3 days),1,,,,cea35f887cbd8728feb9bf2b6ac100c05dd7e3c09971eb35c88e9217168ac5bf,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2024,,0,/sites/bsee.gov/files/2024-07/GB-506_Talos_20-MAR-2024_EV2010R.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-07/GB-506_Talos_20-MAR-2024_EV2010R.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-07/GB-506_Talos_20-MAR-2024_EV2010R.pdf,false,GB-506_Talos_20-MAR-2024_EV2010R.pdf,GB,506,Talos,20-MAR-2024,2024-03-20,2024,false,,,03-20-2024,0700,G26664,GB 506,"Injury, RW/JT > 3 days",1,,,,ba301a688751728fa9f1042675c4e35abf27da617c4f012bf421bf77fde77aa5,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2024,,0,/sites/bsee.gov/files/2024-07/ST23CC_Cantium_29-JAN-2024_EV2010R.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-07/ST23CC_Cantium_29-JAN-2024_EV2010R.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-07/ST23CC_Cantium_29-JAN-2024_EV2010R.pdf,false,ST23CC_Cantium_29-JAN-2024_EV2010R.pdf,,,ST23CC Cantium,29-JAN-2024,2024-01-29,2024,false,,no_area_block_in_filename,01-29-2024,1900,00386,ST 23 CC,"Fire, Damages >25K",1,,,,992e12de2793ddfa0da6464f0f22e3a8490400d2fe86bb328dcb94775777cafc,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2024,,0,/sites/bsee.gov/files/2024-07/VR%20369-A%20Renaissance%2004-Apr-2024.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-07/VR%20369-A%20Renaissance%2004-Apr-2024.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-07/VR 369-A Renaissance 04-Apr-2024.pdf,false,VR 369-A Renaissance 04-Apr-2024.pdf,VR,369 A,Renaissance,04-Apr-2024,2024-04-04,2024,false,,,04-04-2024,2230,G02274,VR 369 A,LTA (>3 days),1,,,,a4d23261dba2a53c0cbd782b7a443c7ab144711d4cd4a7d53aa14b58677e1e6a,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2023,,0,/sites/bsee.gov/files/2024-08/18-JUN-2023_Chevron_Platform%20Gail_EV2010R.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-08/18-JUN-2023_Chevron_Platform%20Gail_EV2010R.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-08/18-JUN-2023_Chevron_Platform Gail_EV2010R.pdf,false,18-JUN-2023_Chevron_Platform Gail_EV2010R.pdf,,,Chevron Platform Gail,18-JUN-2023,2023-06-18,2023,false,,no_area_block_in_filename,06-18-2023,1835,P00205,LA 6912,"Required Evacuation, LTA (> 3 days), Other Lifting",1,,,,ebd33facb5748c2791e742be179fc6b7c542819aed6093e613299b56832bcf5e,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2024,,0,/sites/bsee.gov/files/2024-08/22-Apr-2024_GC%20389_%20Murphy%20EV2010R.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-08/22-Apr-2024_GC%20389_%20Murphy%20EV2010R.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-08/22-Apr-2024_GC 389_ Murphy EV2010R.pdf,false,22-Apr-2024_GC 389_ Murphy EV2010R.pdf,GC,389,Murphy,22-Apr-2024,2024-04-22,2024,false,,,04-24-2024,0815,G35864,GC 389,Required Evacuation - RW/JT (> 3 days),1,,,,94c69b833181932c17320444e1375e05cd4c9c5a9da03ed7c0188f6311a13842,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2023,,0,/sites/bsee.gov/files/2024-08/31-MAY-2023_GC468_EV2010R-2.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-08/31-MAY-2023_GC468_EV2010R-2.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-08/31-MAY-2023_GC468_EV2010R-2.pdf,false,31-MAY-2023_GC468_EV2010R-2.pdf,GC,468,,31-MAY-2023,2023-05-31,2023,false,,no_operator_in_filename,05-31-2023,0900,G26313,GC 468,"Other Lifting, Evac, LTA>3 days",1,,,,0721d46ed9082872ee793c84316de95c1f27fd6db6e6dd2cadc8aab02a1567ae,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2024,,0,/sites/bsee.gov/files/2024-08/31-May-2024%20-%20GC52%20-MC%20Offshore%20EV2010R.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-08/31-May-2024%20-%20GC52%20-MC%20Offshore%20EV2010R.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-08/31-May-2024 - GC52 -MC Offshore EV2010R.pdf,false,31-May-2024 - GC52 -MC Offshore EV2010R.pdf,GC,52,MC Offshore,31-May-2024,2024-05-31,2024,false,,,05-31-2024,0100,G05884,GC 52,"Crane, Incident > 25K",1,,,,9d58618f92d250c39b7fd67336f2df25528c339c8ea490e9ac08bdfcd3240e56,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2024,,0,/sites/bsee.gov/files/2024-08/SM%20128B_Arena_16-JAN-2024_EV2010R.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-08/SM%20128B_Arena_16-JAN-2024_EV2010R.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-08/SM 128B_Arena_16-JAN-2024_EV2010R.pdf,false,SM 128B_Arena_16-JAN-2024_EV2010R.pdf,SM,128B,Arena,16-JAN-2024,2024-01-16,2024,false,,,01-16-2024,0252,G02587,SM 128 B,"Fire, Incident > $25K, Damaged/Disabled Safety System",1,,,,55f1d7fba38e7cceca1583a6bf9638bffca75592952d31bf520841d94e3b48a7,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2023,,0,/sites/bsee.gov/files/2024-08/SM%20130B_Talos_15-DEC-2023_EV2010R.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-08/SM%20130B_Talos_15-DEC-2023_EV2010R.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-08/SM 130B_Talos_15-DEC-2023_EV2010R.pdf,false,SM 130B_Talos_15-DEC-2023_EV2010R.pdf,SM,130B,Talos,15-DEC-2023,2023-12-15,2023,false,,,12-15-2023,0520,G02280,SM 130 B,"Fire, Incident > $25K, Required muster, Shut down from Gas Release, Structural damage, Damaged/Disabled Safety System",1,,,,60c616306c0f13e39bb15e056d46cc9d33d6662e02a0b82517faba9b26e6437f,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2024,,0,/sites/bsee.gov/files/2024-08/W%20%26%20T%20%20HI%20A%20379-B%202010%20Report%2021-Feb-2024.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-08/W%20&%20T%20%20HI%20A%20379-B%202010%20Report%2021-Feb-2024.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-08/W & T  HI A 379-B 2010 Report 21-Feb-2024.pdf,false,W & T  HI A 379-B 2010 Report 21-Feb-2024.pdf,HI,A 379 B,W & T,21-Feb-2024,2024-02-21,2024,false,,,02-21-2024,1319,G13808,HI A 379B,Fire,1,,,,0595526ee0476e62d79b4ecae5142923a95fc9f3ecc3bbb253dedf0a2fb4914a,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2024,,0,/sites/bsee.gov/files/2024-09/11-JUL-2024_HIA5_MantaRay_EV2010R%20%281%29_0.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-09/11-JUL-2024_HIA5_MantaRay_EV2010R%20%281%29_0.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-09/11-JUL-2024_HIA5_MantaRay_EV2010R (1)_0.pdf,false,11-JUL-2024_HIA5_MantaRay_EV2010R (1)_0.pdf,HIA,5,MantaRay,11-JUL-2024,2024-07-11,2024,false,(1)_0,,07-11-2024,0730,,HI A 5,"Injury, Required Evacuation, LTA (>3 days)",1,,,,18a277e00c9c957910bfce23bd8251dcacb728832bbd74792146897fd3984791,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2024,,0,/sites/bsee.gov/files/2024-11/SM130_Talos_25-FEB-2024_EV2010R.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-11/SM130_Talos_25-FEB-2024_EV2010R.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-11/SM130_Talos_25-FEB-2024_EV2010R.pdf,false,SM130_Talos_25-FEB-2024_EV2010R.pdf,SM,130,Talos,25-FEB-2024,2024-02-25,2024,false,,,02-25-2024,0930,G02280,SM 130 B,"Crane, Incident > $25K",1,,,,37dbe5c69d323fa5ffac237ce690079fe69c8a19482d633c7276449d5bb4f4e9,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2024,,0,/sites/bsee.gov/files/2024-12/02-May-2024_GC%20478_Murphy%20EV2010R.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-12/02-May-2024_GC%20478_Murphy%20EV2010R.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-12/02-May-2024_GC 478_Murphy EV2010R.pdf,false,02-May-2024_GC 478_Murphy EV2010R.pdf,GC,478,Murphy,02-May-2024,2024-05-02,2024,false,,,05-02-2024,1620,G35662,GC 478,Crane; Incident > 25K,1,,,,d8336f7b151e84441bd962cf9aa7b55b9efd5bd807d59b6afc388fa6103c45f4,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2024,,0,/sites/bsee.gov/files/2024-12/08-July-2024_ST%2023CC_Cantium%20EV2010R.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-12/08-July-2024_ST%2023CC_Cantium%20EV2010R.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-12/08-July-2024_ST 23CC_Cantium EV2010R.pdf,false,08-July-2024_ST 23CC_Cantium EV2010R.pdf,,,ST 23CC Cantium,08-July-2024,2024-07-08,2024,false,,no_area_block_in_filename,07-08-2024,1908,G00166,ST 23CC,Other Lifting,1,,,,1010deb67c7796fc84674e9590118831f2857f6165fc32009c4ac954e85d3a5c,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2024,,0,/sites/bsee.gov/files/2024-12/20-July-2024_SS%20224D_Talos%20EV2010R.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-12/20-July-2024_SS%20224D_Talos%20EV2010R.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-12/20-July-2024_SS 224D_Talos EV2010R.pdf,false,20-July-2024_SS 224D_Talos EV2010R.pdf,SS,224D,Talos,20-July-2024,2024-07-20,2024,false,,,07-20-2024,2200,G01023,SS 224D,Required Evacuation; LTA > 3 Days,1,,,,ffefb6760b6680d484449c58fa037b35edab879f8b629e4467166073e8200d4e,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2024,,0,/sites/bsee.gov/files/2024-12/AC%20337%20LLOG%2027-SEP-2024.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-12/AC%20337%20LLOG%2027-SEP-2024.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-12/AC 337 LLOG 27-SEP-2024.pdf,false,AC 337 LLOG 27-SEP-2024.pdf,AC,337,LLOG,27-SEP-2024,2024-09-27,2024,false,,,09-27-2024,0200,G36103,AC 337,"Required Evacuation, LTA (>3 days), Crane, Other (Slip trip Fall)",1,,,,6c028c6c29aad451ed12038e749520197826695b555f6e0794cb776d100b1f58,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2024,,0,/sites/bsee.gov/files/2024-12/AC%20857%20Shell%2003-Oct-2024.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-12/AC%20857%20Shell%2003-Oct-2024.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-12/AC 857 Shell 03-Oct-2024.pdf,false,AC 857 Shell 03-Oct-2024.pdf,AC,857,Shell,03-Oct-2024,2024-10-03,2024,false,,,10-03-2024,0900,G17565,AC 857,"Fire, Incident > 25K (Damaged Buss bars/Main Breaker)",1,,,,0f6c6ac748baccb3bc4574a9d3a61c24d7a1291184bdd9fbb5e3b9e2cdb8afc6,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2024,,0,/sites/bsee.gov/files/2024-12/MC%20391%20Shell%2005-MAR-2024.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-12/MC%20391%20Shell%2005-MAR-2024.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-12/MC 391 Shell 05-MAR-2024.pdf,false,MC 391 Shell 05-MAR-2024.pdf,MC,391,Shell,05-MAR-2024,2024-03-05,2024,false,,,03-05-2024,0415,G26252,MC 391,"Pollution, Incident > 25K, Other",1,,,,a22ea35463600fbd75ddb809a9ec431033bbaeae2aff58c24145ee249b851189,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2024,,0,/sites/bsee.gov/files/2024-12/MC%20607%20Chevron%2019-MAR-24.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-12/MC%20607%20Chevron%2019-MAR-24.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-12/MC 607 Chevron 19-MAR-24.pdf,false,MC 607 Chevron 19-MAR-24.pdf,MC,607,Chevron,19-MAR-24,2024-03-19,2024,false,,,03-19-2024,1330,G34451,MC 607,"Other Lifting, Incident > 25K",1,,,,c3202981321d95307f55d67c2414aa2bad07edf33cc6a9c0ad94be54cef95281,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2024,,0,/sites/bsee.gov/files/2024-12/MC%20727%20Kosmos%20Energy%2005-Jun-2024.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-12/MC%20727%20Kosmos%20Energy%2005-Jun-2024.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-12/MC 727 Kosmos Energy 05-Jun-2024.pdf,false,MC 727 Kosmos Energy 05-Jun-2024.pdf,MC,727,Kosmos Energy,05-Jun-2024,2024-06-05,2024,false,,,06-05-2024,1538,G24102,MC 727,"Required Muster, Incident > 25K, Other",1,,,,9d70d819512eda539161ab652df69cc27c479fb7491a59764d59da92512df10f,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2024,,0,/sites/bsee.gov/files/2024-12/VR%20170A%20Gulf%20Offshore%2011-AUG-2024.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-12/VR%20170A%20Gulf%20Offshore%2011-AUG-2024.pdf,https://www.bsee.gov/sites/bsee.gov/files/2024-12/VR 170A Gulf Offshore 11-AUG-2024.pdf,false,VR 170A Gulf Offshore 11-AUG-2024.pdf,VR,170A,Gulf Offshore,11-AUG-2024,2024-08-11,2024,false,,,08-11-2024,1910,,VR 170,"Fire, Explosion, Incident >$25,000, Required Muster, Injury Requiring Evacuation -  LTA (>3 days)",1,,,,b6eb47f201673d12ab5ce7cfae7f47a270f2801a47f0f7fb3c20e053d5eaf1b2,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2024,,0,/sites/bsee.gov/files/2025-02/AC%20337%20LLOG%2012-OCT-2024.pdf,https://www.bsee.gov/sites/bsee.gov/files/2025-02/AC%20337%20LLOG%2012-OCT-2024.pdf,https://www.bsee.gov/sites/bsee.gov/files/2025-02/AC 337 LLOG 12-OCT-2024.pdf,false,AC 337 LLOG 12-OCT-2024.pdf,AC,337,LLOG,12-OCT-2024,2024-10-12,2024,false,,,10-12-2024,0540,G36103,AC 337,LTA (>3 days) - Required Evacuation - Other Lifting Device,1,,,,57521a40bec0b7a6f1167d3d02ce4f93d4799c2e12085305ceb3b86471cb0232,
